fecha_hora;nemotecnico;cantidad;monto;precio_limpio;tasa;rueda;fecha_emision;fecha_vencimiento;periodicidad;tasa_cupon;codigo_emisor;razon_social
2022-07-11:11:57:34.002910;TFIT15260826;3500000000;3306588565;87.889;11.32;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:57:34.002909;TFIT15260826;3500000000;3305533000;87.889;11.32;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:57:04.002901;TFIT16300632;5000000000;3611400000;72.017;11.948;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:51:48.002804;TFIT08031127;1000000000;813214000;77.383;11.68;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:51:04.002798;TUVT11170327;5000000;1447134690;92.261;5.2;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:50:04.002791;TUVT11170327;30000000;8682808140;92.261;5.2;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:48:55.002755;TFIT08261125;5000000000;4514700000;86.407;11.28;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:48:49.002754;TFIT16240724;5000000000;5435740000;99.071;10.52;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:47:32.002731;TFIT08261125;5000000000;4521300000;86.539;11.226;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:46:10.002719;TFIT16240724;500000000;543314000;99.019;10.55;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:45:40.990268;BCHB01139B12;2500000000;2451125000;96.864;16.568;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-07-11:11:45:05.990266;BTPL1189C005;5000000000;5016250000;99.236;13.695;TRD;20180607;20230607;TV;2.88;TPL;ORGANIZACION TERPEL S.A.
2022-07-11:11:44:26.002691;TFIT15260826;10000000000;9446251484;87.889;11.32;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:44:26.002690;TFIT15260826;10000000000;9444380000;87.889;11.32;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:39:59.002513;TFIT16300632;1500000000;1084155000;72.066;11.937;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:39:20.002498;TFIT08261125;1000000000;904160000;86.529;11.23;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:39:15.002497;TUVT11170327;20000000;5786119368;92.222;5.21;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:37:23.990255;BISG6229C007;3000000000;2756430000;90.526;16.678;TRD;20220303;20290303;TV;4.05;ISG;ISAGEN S.A. E.S.P.
2022-07-11:11:36:24.002462;TUVT32160649;18000000;4092037306;73.035;5.74;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:36:15.002461;TFIT16240724;500000000;543549000;99.066;10.523;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:34:49.002424;TUVT11170327;20000000;5784940689;92.203;5.215;TRD;20160317;20270317;AV;3.3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:33:43.002408;TFIT15260826;3650000000;3468905363;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:33:43.002407;TFIT15260826;3650000000;3468441700;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:32:39.990229;BCHB01139B12;2500000000;2452325000;96.912;16.546;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-07-11:11:31:55.002368;TFIT16280428;2500000000;1975996396;77.773;11.44;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:31:55.002367;TFIT16280428;2500000000;1974735000;77.773;11.44;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:31:51.002365;TFIT15260826;6800000000;6465881957;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:31:51.002364;TFIT15260826;6800000000;6461754400;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:30:44.990228;BITU5189C048;500000000;511185000;100.61;10.82;CVDP;20181122;20221122;TV;2.91;ITU;ITAU CORPBANCA COLOMBIA S.A.
2022-07-11:11:30:44.990227;BITU5189C048;500000000;511185000;100.61;10.82;CVDP;20181122;20221122;TV;2.91;ITU;ITAU CORPBANCA COLOMBIA S.A.
2022-07-11:11:30:35.002349;TFIT08261125;10000000000;9052778928;86.583;11.208;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:30:35.002348;TFIT08261125;10000000000;9047000000;86.583;11.208;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:30:32.002347;TFIT16240724;2500000000;2724834424;99.28;10.4;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:30:32.002346;TFIT16240724;2500000000;2723095000;99.28;10.4;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:27:19.990225;BISG6229C007;3000000000;2755320000;90.489;16.689;TRD;20220303;20290303;TV;4.05;ISG;ISAGEN S.A. E.S.P.
2022-07-11:11:26:49.990224;BBPO6218D003;225000000;216301500;95.533;12.299;TRD;20210715;20240715;MV;1.59;BPO;BANCO POPULAR S.A.
2022-07-11:11:26:49.990223;BBPO6218D003;725000000;696754000;95.526;12.299;TRD;20210715;20240715;MV;1.59;BPO;BANCO POPULAR S.A.
2022-07-11:11:24:50.002270;TFIT31261050;2300000000;1515072100;60.748;12.23;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:24:43.002267;TFIT31261050;3200000000;2107926400;60.748;12.23;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:24:34.002265;TFIT31261050;160000000;105396320;60.748;12.23;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:24:27.002262;TFIT31261050;340000000;223967180;60.748;12.23;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:21:46.990215;BISG6229C007;2000000000;1837937265;91.896;16.69;TRD;20220303;20290303;TV;4.05;ISG;ISAGEN S.A. E.S.P.
2022-07-11:11:21:46.990214;BISG6229C007;2000000000;1836764000;91.838;16.69;TRD;20220303;20290303;TV;4.05;ISG;ISAGEN S.A. E.S.P.
2022-07-11:11:20:58.002183;TFIT15260826;3030000000;2881120931;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:20:58.002182;TFIT15260826;3030000000;2879281740;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:18:22.002154;TFIT16280428;130000000;101347220;76.743;11.74;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:18:16.002152;TFIT16280428;170000000;132530980;76.743;11.74;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:18:10.002151;TFIT16280428;4700000000;3664091800;76.743;11.74;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:17:37.002133;TUVT11070525;200000;60599263;97.061;4.63;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:17:31.002132;TUVT11070525;19800000;5999314666;97.061;4.63;TRD;20140507;20250507;AV;3.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:15:49.990188;BCHB01139B12;500000000;490110000;96.841;16.579;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-07-11:11:15:35.990187;BCHB01139B12;500000000;490110000;96.841;16.579;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-07-11:11:15:28.990185;BCHB01139B12;500000000;490110000;96.841;16.579;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-07-11:11:15:23.990184;BCHB01139B12;1000000000;980220000;96.841;16.579;TRD;20130911;20250911;TV;5;CHB;ENEL COLOMBIA S.A. E.S.P.
2022-07-11:11:15:21.002109;TFIT10260331;1000000000;767291000;74.677;11.792;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:15:08.002102;TFIT08261125;3000000000;2709540000;86.431;11.27;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:14:11.002088;TFIT16240724;500000000;543574000;99.071;10.52;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:14:04.002087;TFIT08031127;1200000000;976252800;77.416;11.67;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:13:06.002078;TFIT16240724;1000000000;1086458000;99.002;10.56;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:12:55.002070;TFIT16240724;1000000000;1086458000;99.002;10.56;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:12:43.002066;TFIT16240724;3000000000;3259374000;99.002;10.56;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:11:18.002046;TFIT08031127;500000000;408142000;77.69;11.585;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:11:16.002045;TFIT08031127;500000000;408142000;77.69;11.585;TRD;20191103;20271103;AV;5.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:07:17.002026;TFIT16240724;1000000000;1086278000;98.984;10.57;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:07:09.002022;TFIT16240724;2000000000;2172556000;98.984;10.57;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:07:01.002019;TFIT16240724;2000000000;2172556000;98.984;10.57;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:06:59.002018;TUVT32160649;18000000;4092037306;73.035;5.74;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:06:50.002017;TFIT16240724;5000000000;5431390000;98.984;10.57;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:04:37.001971;TFIT10260331;100000000;75644100;73.592;12.045;ABLO;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:03:34.001961;TFIT16180930;1200000000;1026142800;79.227;11.835;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:11:03:20.001954;TFIT16280428;1300000000;1010820200;76.539;11.8;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:59:23.001933;TFIT15260826;840000000;798726595;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:59:23.001932;TFIT15260826;840000000;798216720;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:59:20.001931;TFIT15260826;1860000000;1768608888;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:59:20.001930;TFIT15260826;1860000000;1767479880;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:56:51.001909;TFIT10260331;1000000000;761351000;74.083;11.93;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:55:28.001896;TUVT32160649;20000000;4538085155;72.896;5.752;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:55:02.990147;BBPO2179C005;500000000;507310000;100.503;9.35;CVDP;20170912;20220912;TV;3.25;BPO;BANCO POPULAR S.A.
2022-07-11:10:52:45.001877;TFIT31261050;5000000000;3298735000;60.85;12.21;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:52:30.001870;TUVT20250333;95000000;24084910539;80.571;5.44;TRD;20130325;20330325;AV;3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:52:30.001869;TUVT20250333;95000000;24003400509;80.571;5.44;TRD;20130325;20330325;AV;3;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:51:30.001866;TFIT16090736;17000000000;10472935000;61.537;12.077;TRD;20200709;20360709;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:51:14.001862;TFIT31261050;5000000000;3276035000;60.396;12.3;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:50:50.001857;TFIT08261125;3000000000;2711010000;86.48;11.25;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:50:17.001853;TFIT10260331;100000000;75942100;73.89;11.975;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:48:04.990137;BISG319SA004;500000000;475250000;94.478;13.1;TRD;20190606;20230606;TV;6.09;ISG;ISAGEN S.A. E.S.P.
2022-07-11:10:47:25.001819;TFIT16240724;500000000;542889000;98.934;10.599;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:46:50.001814;TUVT17230223;10000000;3215214176;101.861;1.701;TRD;20060223;20230223;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:46:18.001805;TFIT16180930;5000000000;4289495000;79.505;11.771;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:45:58.001797;TFIT08261125;5000000000;4522650000;86.566;11.215;ASPT;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:44:39.001780;TFIT16240724;2000000000;2173596000;99.036;10.54;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:44:33.001778;TFIT16240724;3000000000;3260394000;99.036;10.54;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:43:17.001768;TFIT16240724;500000000;543314000;99.019;10.55;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:42:23.001754;TFIT08261125;5000000000;4522250000;86.558;11.218;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:42:20.990125;BTPL1189C005;5000000000;5017100000;99.253;13.673;TRD;20180607;20230607;TV;2.88;TPL;ORGANIZACION TERPEL S.A.
2022-07-11:10:41:52.001749;TUVT10180429;20000000;5158628262;82.638;5.375;TRD;20190418;20290418;AV;2.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:41:28.001746;TFIT16090736;500000000;309626000;61.891;12;ASPT;20200709;20360709;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:40:53.001741;TFIT31261050;5000000000;3296185000;60.799;12.22;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:37:10.001727;TFIT16090736;19400000;12104669;62.361;11.9;ABLO;20200709;20360709;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:36:43.001721;TFIT16240724;500000000;543749000;99.106;10.5;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:34:09.001699;TFIT31261050;2000000000;1320514000;60.901;12.2;TRD;20191026;20501026;AV;7.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:34:03.001696;TFIT15260826;1040000000;988899593;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:34:03.001695;TFIT15260826;1040000000;988268320;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:34:00.001691;TFIT15260826;1860000000;1768608888;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:34:00.001690;TFIT15260826;1860000000;1767479880;88.471;11.12;TRD;20110826;20260826;AV;7.5;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:29:55.001644;TUVT32160649;100000000;23517940758;75.245;5.54;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:29:55.001643;TUVT32160649;100000000;23419035071;75.245;5.54;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:29:31.001641;TUVT32160649;100000000;23517940758;75.245;5.54;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:29:31.001640;TUVT32160649;100000000;23419035071;75.245;5.54;TRD;20170616;20490616;AV;3.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:29:24.990101;BBPO6219C005;11000000000;10121870000;89.424;16.47;TRD;20210715;20260715;TV;2.58;BPO;BANCO POPULAR S.A.
2022-07-11:10:23:36.001590;TUVT20040435;5000000;1439387982;91.535;5.7;TRD;20150404;20350404;AV;4.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:22:19.001572;TFIT16280428;160800000;126259838;77.254;11.597;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:22:15.001571;TFIT16300632;18700000;13654086;72.748;11.789;TRD;20160630;20320630;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:21:37.001565;TFIT16240724;5000000000;5446190000;99.28;10.4;TRD;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:10:21:35.990090;BBPO6219C005;11000000000;10116260000;89.373;16.491;TRD;20210715;20260715;TV;2.58;BPO;BANCO POPULAR S.A.
2022-07-11:10:19:20.990086;BVBCB1189C05;9000000000;9152370000;99.104;13.925;TRD;20180718;20230718;TV;2.95;BCB;BANCOLOMBIA S.A.
2022-07-11:10:08:17.990080;BVBCB1189C05;9000000000;9151560000;99.095;13.936;TRD;20180718;20230718;TV;2.95;BCB;BANCOLOMBIA S.A.
2022-07-11:09:54:23.001204;TFIT10260331;1000000000;768251000;74.773;11.77;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:09:42:38.001070;TFIT16240724;5000000000;5446190000;99.28;10.4;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:09:33:48.000948;TFIT10260331;500000000;384555500;74.859;11.75;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:09:33:39.000946;TFIT10260331;1000000000;769111000;74.859;11.75;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:09:12:55.000734;TFIT08261125;10000000000;9053800000;86.651;11.18;TRD;20171126;20251126;AV;6.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-11:09:06:38.990009;BDVI4179C120;50000000;45803000;90.469;16.476;TRD;20170607;20270607;TV;3.39;DVI;BANCO DAVIVIENDA S.A
2022-07-11:08:26:39.000007;TFIT16240724;500000000;544619000;99.28;10.4;ASPT;20080724;20240724;AV;10;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:55:57.004199;TFIT10260331;323000000;250907692;75.59;11.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:55:48.004198;TFIT10260331;970000000;753499880;75.59;11.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:55:38.004197;TFIT10260331;388000000;299952712;75.217;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:55:31.004196;TFIT10260331;129000000;99726546;75.217;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:48:23.004195;TFIT21280542;10091800000;8280019146;81.008;11.75;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:48:23.004194;TFIT21280542;13000900000;10666848423;81.008;11.75;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:48:23.004193;TFIT21280542;15756300000;12927571461;81.008;11.75;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:48:23.004192;TFIT21280542;745200000;611414244;81.008;11.75;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:48:23.004191;TFIT21280542;20750400000;17025080688;81.008;11.75;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:48:23.004190;TFIT21280542;4132600000;3390674322;81.008;11.75;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:48:22.004189;TFIT21280542;5522800000;4531291716;81.008;11.75;TRD;20210528;20420528;AV;9.25;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:47:03.004188;TFIT16180930;4614400000;4072355661;82.032;11.2;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:47:03.004187;TFIT16180930;2115000000;1866555180;82.032;11.2;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:47:03.004186;TFIT16180930;1423200000;1256019542;82.032;11.2;TRD;20140918;20300918;AV;7.75;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:05.004185;TFIT16280428;1593300000;1289427417;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:05.004184;TFIT16280428;24660800000;19957516885;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:04.004183;TFIT16280428;2411900000;1951904844;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:04.004182;TFIT16280428;24413000000;19756977053;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:04.004181;TFIT16280428;37334100000;30213777782;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:04.004180;TFIT16280428;3547000000;2870519707;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:04.004179;TFIT16280428;6956900000;5630086989;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:04.004178;TFIT16280428;13193100000;10676925161;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:04.004177;TFIT16280428;796000000;644187676;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:03.004176;TFIT16280428;1956000000;1582953636;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:46:03.004175;TFIT16280428;3524100000;2851987172;79.761;10.87;TRD;20120428;20280428;AV;6;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:42:14.004174;TFIT10260331;453000000;351892212;75.59;11.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:40:31.004173;TFIT10260331;181000000;139926394;75.217;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:37:57.004172;TFIT10260331;647000000;500178878;75.217;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:37:51.004171;TFIT10260331;3749000000;2898254426;75.217;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:37:51.004170;TFIT10260331;578000000;446836772;75.217;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:37:46.004169;TFIT10260331;1802000000;1393079348;75.217;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:37:39.004168;TFIT10260331;2478000000;1915677372;75.217;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:37:34.004167;TFIT10260331;48000000;37107552;75.217;11.67;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:08:38.004166;TFIT10260331;9373000000;7280983892;75.59;11.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:08:32.004165;TFIT10260331;1616000000;1255315264;75.59;11.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
2022-07-08:15:08:27.004164;TFIT10260331;4504000000;3498725216;75.59;11.585;TRD;20210326;20310326;AV;7;GNA;GOBIERNO REPUBLICA DE COLOMBIA
